CD_OPERADO;CNPJ;RAZAO_SOCIAL;NOME_FANTASIA;MODALIDADE;DATA_REGISTRO_ANS;DATA_DESCREDENCIAMENTO;MOTIVO_DESCREDENCIAMENTO
40121;2,81785E+12;J. A. ODONTOLOGIA S/C LTDA.;J. A. ODONTOLOGIA S/C LTDA.;Odontologia de Grupo;02/03/1999;20/09/1999;Descumprimento da Circular SUSEP no. 77/1999
5436;8,49482E+13;J. MALUCELLI SEGURADORA S/A;;Seguradora;16/12/1998;20/06/2001;Pedido de cancelamento
381772;4,44807E+13;JAAKKO POYRY ENGENHARIA LTDA.;JAAKKO POYRY ENGENHARIA LTDA.;Autogestão;28/12/1998;04/10/2001;Pedido de cancelamento
300667;4,81173E+13;JAP JANELAS DE ALUMÍNIO PADRONIZADAS LTDA;JAP JANELAS DE ALUMÍNIO PADRONIZADAS LTDA;Autogestão;05/01/1999;02/05/2002;Pedido de cancelamento
414450;4,80004E+12;JARDIM AMÉRICA SAÚDE LTDA.;AMÉRICA PLANOS DE SAÚDE;Medicina de Grupo;13/01/2003;28/09/2020;Por incorporação
416215;4,8793E+12;JLM ASSISTÊNCIA ODONTOLÓGICA LTDA;MASTER ODONTO ASSISTÊNCIA ODONTOLÓGICA;Odontologia de Grupo;11/07/2007;04/03/2020;Alternat. à Liquidação - Deliberação de Diretoria Colegiada
401200;2,02644E+13;JM SAÚDE ASSISTÊNCIA MÉDICA LTDA;PRO-SAUDE;Medicina de Grupo;26/02/1999;08/12/2006;Pedido de cancelamento
341371;8,74566E+13;JOAQUIM OLIVEIRA S/A PARTICIPAÇÕES;JOAQUIM OLIVEIRA S/A PARTICIPAÇÕES;Autogestão;30/12/1998;14/11/2018;Pedido de cancelamento
405361;1,81218E+12;JOB DA S. FERREIRA;PAM-VIDA;Medicina de Grupo;24/06/1999;18/02/2004;Pedido de cancelamento
33399;4,89887E+13;JODONTO ORGANIZACAO DENTARIA S/C LTDA;JODONTO;Odontologia de Grupo;06/01/1999;20/09/1999;Descumprimento da Circular SUSEP no. 77/1999
409499;9,21157E+13;JOSE ANTÔNIO QUEIROZ DUARTE & CIA LTDA.;;Odontologia de Grupo;28/10/1999;11/03/2003;Ausência de operação
409863;2,96243E+12;JOSE LUIZ VASILAKIS & CIA LTDA;HOSPITAL FAZENDA RIO GRANDE;Medicina de Grupo;20/11/1999;26/09/2001;Pedido de cancelamento
40329;2,41721E+13;JOSÉ EDEZIO ALVES DE LIMA;TALITA CORRETORA E ADMINISTRAÇAO DE SEGUROS;Medicina de Grupo;08/04/1999;29/10/1999;Descumprimento da Circular SUSEP no. 77/1999
410012;9,02558E+13;JOÃO CARLOS PEIXOTO MARTINS;ODONTOMED SERVIÇOS DE SAÚDE;Medicina de Grupo;30/11/1999;30/08/2006;Empresa operava com Sistema de Desconto
419371;1,15709E+13;JUST LIFE BENEFÍCIOS LTDA;JUST LIFE BENEFÍCIOS;Administradora de Benefícios;05/05/2014;16/07/2019;Alternat. à Liquidação - Deliberação de Diretoria Colegiada
34484;5,6995E+13;KADRON S/A;;Autogestão;30/12/1998;20/09/1999;Descumprimento da Circular SUSEP no. 77/1999
405256;8,48699E+13;KENKKOMED-PROM DE VENDAS NA AREA ASSIST MÉD. LT;CLINICA KENKKOMED-KENKOCLIN-KENKKOMED;Medicina de Grupo;18/06/1999;26/09/2001;Pedido de cancelamento
403806;1,63267E+12;KITMED S/C LTDA;KITMED S/C LTDA;Medicina de Grupo;28/04/1999;21/05/2002;Pedido de cancelamento
401579;1,82065E+13;KRUPP METALÚRGICA SANTA LUZIA S/A;;Autogestão;08/03/1999;19/07/2002;Pedido de cancelamento
385140;1,67147E+13;KUTTNER DO BRASIL EQUIPAMENTOS SIDERURGICOS LTDA;;Autogestão;28/12/1998;16/02/2004;Pedido de cancelamento
351881;1,00955E+12;L.A. ASSISTÊNCIA MÉDICA LTDA.;AMIL ASSISTÊNCIA MÉDICA;Medicina de Grupo;29/12/1998;10/09/2007;Descumprimento da RN n.º 100/2005
363839;3,16733E+13;LABORATÓRIOS B. BRAUN;LABORATORIO B. BRAUN;Autogestão;21/12/1998;10/12/2007;Pedido de cancelamento
318906;7,15636E+13;LAM ASSISTENCIA MEDICA S/C LTDA.;;Medicina de Grupo;23/12/1998;22/03/2010;Deliberação de Diretoria Colegiada
374563;5,32213E+13;LAR SÃO FRANCISCO DE ASSIS NA PROVIDÊNCIA DE DEUS;LAR SÃO FRANCISCO DE ASSIS NA PROVIDÊNCIA DE DEUS;Filantropia;06/01/1999;16/10/2003;Pedido de cancelamento
38437;6,72884E+11;LEAR CORPORATION DO BRASIL LTDA;LEAR;Medicina de Grupo;24/12/1998;20/09/1999;Descumprimento da Circular SUSEP no. 77/1999
362158;4,19693E+13;LFASSES.CONS. SERV. E ADM DE PLANO DE SAUDE LTDA;TOTAL SAUDE;Medicina de Grupo;12/01/1999;07/04/2008;Descumprimento da RN n.º 100/2005
418102;1,2926E+13;LIAZÉ CORPORATION ADMINISTRADORA DE BENEFICIOS LTDA;;Administradora de Benefícios;31/05/2011;14/05/2015;Descumprimento de disposição legal
408557;5,56836E+13;LICOS LINHA INTEGRADA DE CONSULTÓRIOS ODONTOLÓGICOS LTDA;LICOS ODONTOLOGIA PREVENTIVA;Odontologia de Grupo;27/09/1999;23/11/2001;Pedido de cancelamento
306924;2,13E+12;LIDERANCA MEDICA LTDA;LIDERMED;Medicina de Grupo;31/12/1998;19/07/2002;Pedido de cancelamento
314200;6,08533E+13;LIDERANÇA CAPITALIZAÇÃO S/A;LIDERANÇA CAPITALIZAÇÃO S/A;Autogestão;02/02/1999;05/10/2006;Pedido de cancelamento
407526;5,93504E+11;LIDERMED CONVÊNIO MÉDICO S/C LTDA;;Medicina de Grupo;27/08/1999;28/12/2007;Descumprimento da RN n.º 100/2005
413119;4,02446E+12;LIFE CARE SAÚDE ASSISTÊNCIA MÉDICA E HOSPITALAR S/C LTDA.;LIFE CARE SAÚDE ;Medicina de Grupo;08/02/2001;22/03/2002;Pedido de cancelamento
307408;5,28083E+13;LIFE SYSTEM ASSISTENCIA MÉDICA LTDA.;LIFE SYSTEM;Medicina de Grupo;21/12/1998;22/06/2010;Por incorporação
309699;9,04504E+13;LIFEDAY PLANOS DE SAÚDE LTDA.;;Medicina de Grupo;22/12/1998;09/08/2021;Por incorporação
404489;3,14051E+12;LILIAN SARATANI SCHIAVO;GRUPO ODONTOLOGICO SARATANI;Odontologia de Grupo;25/05/1999;06/03/2008;Pedido de cancelamento
416827;1,02895E+13;LIMA - PLANO DE SAÚDE ODONTOLÓGICO LTDA;PLANO DE SÚDE LIMA;Odontologia de Grupo;16/01/2009;11/08/2017;Pedido de cancelamento
326933;7,36393E+13;LINCX SISTEMAS DE SAÚDE LTDA;;Medicina de Grupo;22/12/1998;20/12/2011;Por incorporação
403733;8,28682E+11;LINHA DE SAÚDE LTDA.;;Medicina de Grupo;26/04/1999;29/11/2001;Pedido de cancelamento
403202;6,84851E+13;LINK ASSISTENCIAL S/C LTDA;LINK ASSISTÊNCIA ODONTOLÓGICA;Odontologia de Grupo;06/04/1999;31/05/2011;Pedido de cancelamento
314331;6,91256E+13;LINK CONDUTORES LTDA;LINK CONDUTORES LTDA;Autogestão;22/12/1998;19/07/2002;Pedido de cancelamento
418889;7,79402E+12;LINS & SILVEIRA LTDA. - ME;ODONTOPERSONNALITÉ;Odontologia de Grupo;31/05/2013;16/07/2019;Alternat. à Liquidação - Deliberação de Diretoria Colegiada
408662;2,13054E+12;LIRA E VALADARES CLÍNICA E OPERADORA DE PLANOS DE SAÚDE LTDA.;;Medicina de Grupo;05/10/1999;24/05/2013;Deliberação de Diretoria Colegiada
417971;1,25915E+13;LIS DENTAL LTDA;;Odontologia de Grupo;05/04/2011;23/07/2019;Por incorporação
418358;1,12472E+13;LITORAL CONVÊNIOS E CREDENCIAMENTO ODONTOLÓGICO LTDA ME;;Odontologia de Grupo;21/12/2011;20/10/2020;Pedido de cancelamento
403539;7,00901E+13;LKR CONSULTORIA E PLANOS DE ASSISTENCIA MÉDICA LTDA;LKR CONSULTORIA & SAUDE;Medicina de Grupo;14/04/1999;21/12/2007;Descumprimento da RN n.º 100/2005
409049;6,60796E+13;LOG & PRINT GRÁFICA E LOGISTICA S/A;;Autogestão;18/10/1999;03/11/2017;Pedido de cancelamento
415529;9,27547E+13;LOJAS RENNER S/A;RENNER;Autogestão;05/04/2006;22/12/2011;Pedido de cancelamento
415537;5,53168E+12;LOTUS OPERADORA DE PLANOS ODONTOLÓGICOS LTDA.;LOTUS ODONTO;Odontologia de Grupo;24/04/2006;04/03/2020;Alternat. à Liquidação - Deliberação de Diretoria Colegiada
421294;2,89589E+13;LP ADMINISTRAÇÃO DE BENEFÍCIOS LTDA.;LP VIDA;Administradora de Benefícios;28/06/2018;08/07/2021;Alternat. à Liquidação - Deliberação de Diretoria Colegiada
304638;9,63284E+13;LS SAÚDE SERVIÇOS MÉDICOS S/A;LUMINA SAUDE;Medicina de Grupo;22/12/1998;11/07/2008;Pedido de cancelamento
305791;1,87496E+12;LUCK S/C  ASSISTENCIA MÉDICA E AMBULATÓRIAL LTDA.;CENTRO MÉDICO LUCK VIDA;Medicina de Grupo;23/12/1998;30/09/2005;Pedido de cancelamento
407500;8,18907E+13;LUIS AUGUSTINHO DA SILVA REPRESENTAÇÕES ME;UNIPAX REPRESENTACOES;Medicina de Grupo;16/08/1999;09/02/2011;Descumprimento da RN n.º 100/2005
413054;4,18745E+12;LUMAGUI DENTAL LTDA;PLANO ODONTOLOGICO ODONTOPRESS;Odontologia de Grupo;06/02/2001;16/06/2009;Pedido de cancelamento
350451;5,39431E+13;LWARCEL CELULOSE E PAPEL LTDA;;Autogestão;07/01/1999;11/03/2003;Pedido de cancelamento
364797;5,46437E+13;LWART AGRO INDUSTRIAL LTDA;;Autogestão;07/01/1999;11/03/2003;Pedido de cancelamento
320625;4,62011E+13;LWART LUBRIFICANTES LTDA;;Autogestão;07/01/1999;11/03/2003;Pedido de cancelamento
339393;2,88495E+12;LWART PROASFAR QUIMICA LTDA;;Autogestão;07/01/1999;11/03/2003;Pedido de cancelamento
411761;3,21917E+12;M S ODONTOLOGIA LTDA;ODONTOCLINIC;Odontologia de Grupo;21/07/2000;30/10/2007;Pedido de cancelamento
416291;7,61699E+12;M. A. VALVERDE & CIA LTDA - ME;SORRISO TOTAL PLANO DE SADE;Odontologia de Grupo;31/07/2007;15/08/2018;Pedido de cancelamento
34724;1,7009E+13;M. M. ENGENHARIA INDUSTRIA E COMÉRCIO LTDA;;Autogestão;24/12/1998;20/09/1999;Descumprimento da Circular SUSEP no. 77/1999
412481;1,63867E+12;M.C. DE CARVALHO RODRIGUES E CIA LTDA.;CIA. HOSPITALAR;Medicina de Grupo;13/10/2000;14/09/2012;Deliberação de Diretoria Colegiada
401510;2,97962E+12;M.D.R COR LTDA;;Medicina de Grupo;08/03/1999;13/07/2000;Pedido de cancelamento
339032;2,55271E+12;M.M.N - INTERMEDIAÇÃO DE NEGÓCIOS LTDA. - ME ;;Medicina de Grupo;15/01/1999;04/09/2014;Deliberação de Diretoria Colegiada
407119;2,70468E+12;M.V.F. CLÍNICA INTEGRADA LTDA;VIDA PLUS ASSISTÊNCIA MÉDICA;Medicina de Grupo;11/08/1999;23/05/2012;Deliberação de Diretoria Colegiada
413011;4,13051E+12;MAC DENTAL SERVIÇOS ODONTOLOGICOS LTDA;MAC DENTAL;Odontologia de Grupo;16/01/2001;03/12/2015;Deliberação de Diretoria Colegiada
418234;1,21166E+13;MADIA & DUARTE ADMINISTRADORA DE BENEFÍCIOS DE SAÚDE LTDA;;Administradora de Benefícios;27/09/2011;17/12/2019;Alternat. à Liquidação - Deliberação de Diretoria Colegiada
402036;2,96539E+12;MADRE THEODORA ASSISTÊNCIA MÉDICA HOSPITALAR LTDA.;MADRE THEODORA ASSISTÊNCIA MÉDICA HOSPITALAR LTDA;Medicina de Grupo;12/03/1999;18/12/2013;Pedido de cancelamento
302694;3,13188E+13;MAE - MEDICINA ASSISTENCIAL A EMPRESAS LTDA;MAE SAUDE;Medicina de Grupo;22/12/1998;24/05/2013;Deliberação de Diretoria Colegiada
404438;2,85742E+12;MAESTER & GONZALES LTDA;PERFIL;Medicina de Grupo;25/05/1999;05/10/2000;Pedido de cancelamento
360023;1,23544E+12;MAG SAUDE ASSISTÊNCIA MÉDICA E ODONTOLÓGICA LTDA;MAG SAUDE;Medicina de Grupo;08/01/1999;12/09/2000;Pedido de cancelamento
378747;1,97913E+13;MAGNESITA S/A;;Autogestão;29/12/1998;12/09/2000;Pedido de cancelamento
37191;2,38493E+13;MAGNUS SOCIEDADE PREVIDENCIARIA;;Autogestão;24/12/1998;20/09/1999;Descumprimento da Circular SUSEP no. 77/1999
419605;1,93005E+13;MAGNÓLIA MEDICINA LTDA - EPP;MAGNÓLIA MEDICINA DE GRUPO;Medicina de Grupo;31/10/2014;24/08/2015;Pedido de cancelamento
308064;4,55425E+13;MAHLE METAL LEVE MIBA SINTERIZADOS LTDA;;Autogestão;22/12/1998;16/04/2012;Pedido de cancelamento
335070;1,17161E+12;MAIMELL SAÚDE EMPRESARIAL S/C LTDA;MAIMELL SAÚDE EMPRESARIAL;Medicina de Grupo;28/01/1999;25/11/2013;Deliberação de Diretoria Colegiada
419702;1,90319E+13;MAIS SAUDE PLANOS ODONTOLÓGICOS LTDA - ME;MAIS SAUDE ASSISTÊNCIA ODONTOLÓGICA;Odontologia de Grupo;24/03/2015;14/09/2015;Descumprimento de disposição legal
410136;2,29808E+12;MAISODONTO ASSISTÊNCIA ODONTÓLOGICA LTDA.;MAISODONTO;Odontologia de Grupo;07/12/1999;27/05/2015;Pedido de cancelamento
385425;4,74277E+13;MAKRO ATACADISTA S/A;MAKRO ATACADISTA S/A;Autogestão;28/12/1998;03/05/2001;Pedido de cancelamento
415651;7,80438E+11;MAKTUB CONVÊNIOS MÉDICOS LTDA.;MÉDICA SAÚDE;Medicina de Grupo;24/05/2006;05/05/2010;Pedido de cancelamento
33483;3,44158E+11;MANSELL MANUT. IND. ELETROM. AUTOMATIZADA LTDA;MANSELL;Autogestão;24/12/1998;20/09/1999;Descumprimento da Circular SUSEP no. 77/1999
329088;6,42865E+13;MANSER MANUTENÇAO E SERVIÇOS LTDA;;Autogestão;29/12/1998;16/10/2000;Pedido de cancelamento
40321;6,4905E+13;MAPPIN LOJAS DE DEPARTAMENTOS;MAPPIN;Autogestão;06/04/1999;29/10/1999;Descumprimento da Circular SUSEP no. 77/1999
304760;2,90338E+12;MARABA SAUDE S/C LTDA;MARABÁ SAÚDE;Medicina de Grupo;29/12/1998;17/01/2008;Descumprimento da RN n.º 100/2005
405477;3,94861E+11;MARCAFORTE  PLANO  DE SAÚDE  ODONTOLÓGICA  LTDA.;;Odontologia de Grupo;25/06/1999;22/03/2010;Ausência de operação
412112;2,48912E+12;MARIA DULCE DE OLIVEIRA & CIA LTDA;CENTRO ODONTOLOGICO SANTA LUCIA;Odontologia de Grupo;06/09/2000;14/08/2009;Descumprimento da RN n.º 100/2005
405744;3,05711E+12;MARIANA PAX PLANOS E CONVENIOS LTDA;;Medicina de Grupo;03/07/1999;19/12/2003;Pedido de cancelamento
301990;7,72654E+13;MARIMED SERVIÇOS MÉDICOS S/A;HOSPITAL PARANA;Administradora;31/12/1998;18/02/2004;Empresa operava com Sistema de Desconto
5720;6,13835E+13;MARITIMA SEGUROS S/A;;Seguradora;16/12/1998;22/03/2002;Adequação à Lei no. 10.185/2001
412406;3,77481E+12;MARK SAÚDE ASSISTÊNCIA MÉDICA LTDA;MARK SAÚDE;Medicina de Grupo;29/09/2000;02/05/2002;Pedido de cancelamento
407941;2,69099E+12;MARKI ASSISTÊNCIA ODONTOLÓGICA LTDA;MARKI ODONTO;Odontologia de Grupo;30/08/1999;23/10/2018;Deliberação de Diretoria Colegiada
413020;3,66793E+12;MARQUES SAÚDE S/C LTDA.;MARQUES SAÚDE;Medicina de Grupo;25/01/2001;12/07/2004;Pedido de cancelamento
5428;4,23289E+13;MARTINELLI SEGURADORA S/A;;Seguradora;16/12/1998;12/09/2000;Pedido de cancelamento
410501;3,51918E+12;MARÍTIMA SAÚDE S/C LTDA;MARÍTIMA SAÚDE;Medicina de Grupo;10/02/2000;21/05/2002;Pedido de cancelamento
324671;6,76692E+13;MASO MEDICINA AMPLA SOCIAL POR CREDENCIAMENTO S/C LTDA;;Medicina de Grupo;28/12/1998;10/09/2009;Pedido de cancelamento
323349;4,75594E+13;MASSA FALIDA  DE CIME CIRURGIA E MEDICINA S/C LTDA;CIME;Medicina de Grupo;06/01/1999;30/05/2016;Liquidação Extrajudicial
384003;4,27808E+13;MASSA FALIDA ADMEDICO ADMINISTRAÇÃO DE SERVIÇOS MÉDICOS A EMPRESA LTDA;ADMEDICO;Medicina de Grupo;31/12/1998;10/03/2014;Liquidação Extrajudicial
300080;4,15738E+13;MASSA FALIDA AGUANAMBI SAÚDE S/C LTDA;AGUANAMBI SAUDE;Medicina de Grupo;29/12/1998;18/06/2010;Liquidação Extrajudicial
412899;4,01589E+12;MASSA FALIDA ALL LIFE ASSISTÊNCIA MÉDICA LTDA. - ME;ALL LIFE;Medicina de Grupo;22/12/2000;07/06/2010;Liquidação Extrajudicial
387495;7,00114E+12;MASSA FALIDA ATEMDE - ATENDIMENTOS MÉDICOS DE EMPRESAS LTDA.;AMIL;Medicina de Grupo;29/12/1998;07/04/2014;Liquidação Extrajudicial
350095;8,64223E+13;MASSA FALIDA CDE - CENTRO DE DIAGNOSTICO ESPECIALIZADO LTDA.;SAUDE CLASS ASSISTENCIA MEDICO HOSPITALAR;Medicina de Grupo;24/12/1998;10/09/2013;Liquidação Extrajudicial
329266;4,23147E+13;MASSA FALIDA CLINICA ALVORADA DE SERVICOS MÉDICOS LTDA;;Medicina de Grupo;21/12/1998;09/12/2013;Liquidação Extrajudicial
309231;2,92689E+12;MASSA FALIDA DA SAÚDE MEDICOL S/A;SAÚDE MEDICOL S/A;Medicina de Grupo;20/01/1999;25/03/2015;Liquidação Extrajudicial
364428;3,87406E+13;MASSA FALIDA DE - GASMEDE SAUDE LTDA.;GASMEDE SAUDE LTDA;Medicina de Grupo;21/12/1998;19/08/2005;Liquidação Extrajudicial
412210;3,97005E+12;MASSA FALIDA DE - SAUDE FOZ LTDA.;SAUDE FOZ;Medicina de Grupo;14/09/2000;17/01/2008;Liquidação Extrajudicial
402753;8,48356E+13;MASSA FALIDA DE AAUG DO BRASIL OPERADORA DE SAUDE LTDA;AAUG BRASIL;Medicina de Grupo;29/03/1999;15/09/2010;Liquidação Extrajudicial
401501;6,92628E+13;MASSA FALIDA DE ABESP - ASSISTÊNCIA MÉDICA LTDA ;ABESP ASSISTENCIA MÉDICA LTDA.;Medicina de Grupo;08/03/1999;03/02/2010;Liquidação Extrajudicial
326054;2,46916E+12;MASSA FALIDA DE ADMED PLANOS DE SAÚDE LTDA ;ADMED;Medicina de Grupo;21/12/1998;01/04/2005;Liquidação Extrajudicial
413305;4,04345E+12;MASSA FALIDA DE ADMINISTRADORA BRASILEIRA DE ASSISTÊNCIA MEDICA LTDA;ALL SAÚDE;Medicina de Grupo;16/03/2001;01/03/2016;Liquidação Extrajudicial
364916;6,375E+11;MASSA FALIDA DE AMED - ADMINISTRADORA DE SERVIÇOS MÉDICOS LTDA - ME;AMED;Medicina de Grupo;18/12/1998;26/08/2011;Liquidação Extrajudicial
417076;1,0265E+13;MASSA FALIDA DE AMEDI ADMINISTRADORA DE BENEFÍCIOS LTDA;;Administradora de Benefícios;25/08/2009;07/03/2019;Decretação de Falência por outros órgãos
409464;3,47337E+12;MASSA FALIDA DE AMENO ASSISTÊNCIA MÉDICA LTDA.;AMENO;Medicina de Grupo;29/10/1999;04/01/2021;Liquidação Extrajudicial
328332;1,23215E+13;MASSA FALIDA DE AMI - ASSISTÊNCIA MÉDICA INFANTIL LTDA;AMI;Medicina de Grupo;04/02/1999;22/02/2021;Liquidação Extrajudicial
355780;2,27351E+13;MASSA FALIDA DE AMPEME ASSISTENCIA MÉDICO HOSPITALAR LTDA.;EXECUTIVE MED;Medicina de Grupo;17/12/1998;08/04/2004;Liquidação Extrajudicial
404390;3,87368E+13;MASSA FALIDA DE ASMEDICA SERVICOS MEDICOS ASSIST. S/C LTDA.;ASMÉDICA SERVIÇOS MÉDICOS ASSISTENCIAIS LTDA;Medicina de Grupo;19/05/1999;20/11/2006;Liquidação Extrajudicial
332381;1,15443E+13;MASSA FALIDA DE ASSESSORIA DE EMPRESAS MÉDICAS LTDA;ASSEME;Medicina de Grupo;08/01/1999;03/09/2008;Liquidação Extrajudicial
301906;2,74216E+12;MASSA FALIDA DE ASSIMEDE ASSISTÊNCIA MÉDICA ESPECIALIZADA LTDA.;PLANO DE SAÚDE SÃO JANUÁRIO;Medicina de Grupo;23/12/1998;18/08/2015;Liquidação Extrajudicial
401846;3,0165E+12;MASSA FALIDA DE ASSIMÉDICA SISTEMA DE SAÚDE LTDA;ASSIMÉDICA;Medicina de Grupo;11/03/1999;20/07/2015;Liquidação Extrajudicial
348392;1,06485E+12;MASSA FALIDA DE ASSISTENCIA MEDICA PARAENSE S/C LTDA;TOP SAUDE;Medicina de Grupo;22/12/1998;20/04/2007;Liquidação Extrajudicial
405302;3,21632E+12;MASSA FALIDA DE ATLANTA OPERADORA DE PLANOS DE SAUDE LTDA. ;ATLANTA ADMINISTRADORA DE PLANO DE SAUDE;Medicina de Grupo;24/06/1999;10/06/2009;Liquidação Extrajudicial
376663;7,67013E+11;MASSA FALIDA DE ATUAL SAÚDE LTDA.;ATUAL BENE SAÚDE;Medicina de Grupo;07/01/1999;15/06/2015;Liquidação Extrajudicial
360147;1,4321E+12;MASSA FALIDA DE CAMBORIÚ SAÚDE LTDA.;MERCOPLAN PLANOS DE SAÚDE;Medicina de Grupo;23/12/1998;22/07/2019;Liquidação Extrajudicial
355241;8,81537E+13;MASSA FALIDA DE CENTRO MEDICO SAO LEOPOLDO LTDA;CENTRO MEDICO SÃO LEOPOLDO LTDA;Medicina de Grupo;07/01/1999;23/12/2013;Liquidação Extrajudicial
407968;6,85927E+13;MASSA FALIDA DE CLINICA MARECHAL RONDON LTDA ME;MR SAÚDE;Medicina de Grupo;09/09/1999;13/10/2015;Liquidação Extrajudicial
372188;4,33671E+11;MASSA FALIDA DE CLINICA MEDICA G.S.N. S/C LTDA.;CLINICA SANTA RITA;Medicina de Grupo;08/01/1999;23/11/2007;Liquidação Extrajudicial
357341;6,87722E+13;MASSA FALIDA DE CLINICA RIO ODONTOLOGICA LTDA.;CLINICA RIO ODONTOLOGICA LTDA.;Medicina de Grupo;30/12/1998;01/06/2006;Liquidação Extrajudicial
372030;3,9494E+13;MASSA FALIDA DE COG SAÚDE S/C LTDA;COG SAÚDE;Medicina de Grupo;17/12/1998;08/01/2009;Liquidação Extrajudicial
320960;6,71655E+13;MASSA FALIDA DE COIFE ODONTO - PLANOS ODONTOLOGICOS LTDA;COIFE ODONTO;Odontologia de Grupo;24/12/1998;17/06/2014;Liquidação Extrajudicial
417483;1,13999E+13;MASSA FALIDA DE CONMED SÃO LUIS - CONVÊNIOS MÉDICOS DE SAÚDE SUPLEMENTAR LTDA;CONMED SÃO LUIS;Medicina de Grupo;03/08/2010;01/12/2015;Liquidação Extrajudicial
411931;3,86211E+12;MASSA FALIDA DE CONMEDH SAUDE ASSISTENCIA INTEGRADA DE SAUDE LTDA;CONMEDH SAUDE;Medicina de Grupo;21/08/2000;21/09/2015;Liquidação Extrajudicial
403709;1,96021E+12;MASSA FALIDA DE CONSTRUTORA SILVER LIFE ASSESSORIA E CONSULTORIA LTDA.;;Medicina de Grupo;19/04/1999;10/03/2005;Liquidação Extrajudicial
326046;1,96013E+11;MASSA FALIDA DE COOPERSAÚDE - COOPERATIVA DE USUÁRIOS DE SERV MÉDICOS E HOSP;COOPERSAÚDE;Medicina de Grupo;15/01/1999;08/07/2009;Liquidação Extrajudicial
406783;3,22104E+12;MASSA FALIDA DE COOPUS COOP. DE USUÁRIOS DE SERVIÇOS E SISTEMAS DE SAÚDE ;COOPUS;Medicina de Grupo;26/07/1999;10/06/2009;Liquidação Extrajudicial
328499;3,67567E+13;MASSA FALIDA DE CT PLANOS DE SAÚDE LTDA;CT ASSISTÊNCIA MÉDICA;Medicina de Grupo;07/01/1999;18/06/2010;Liquidação Extrajudicial
415863;6,85366E+12;MASSA FALIDA DE DAYMED - ASSISTÊNCIA MÉDICA LTDA;DAYMED SAÚDE;Medicina de Grupo;14/12/2006;08/09/2015;Liquidação Extrajudicial
409596;3,43041E+12;MASSA FALIDA DE FENIX - OPERADORA DE PLANOS  DE SAÚDE LTDA ;FENIX;Medicina de Grupo;05/11/1999;08/11/2011;Liquidação Extrajudicial
402982;4,90735E+13;MASSA FALIDA DE GAME ASSISTENCIA MEDICA S/C LTDA. ;GAME;Medicina de Grupo;31/03/1999;07/06/2010;Liquidação Extrajudicial
412520;1,18481E+12;MASSA FALIDA DE GLOBALMED - OPERADORA DE ASSISTÊNCIA MÉDICA - EM LIQUIDAÇÃO EXTRAJUDICIAL;GLOBALMED - OPERADORA DE ASSISTENCIA MEDICA LTDA;Medicina de Grupo;23/10/2000;19/07/2005;Liquidação Extrajudicial
412007;3,92743E+12;MASSA FALIDA DE GOLD MED LTDA ;GOLD MED LTDA;Medicina de Grupo;25/08/2000;14/09/2006;Liquidação Extrajudicial
370584;2,56434E+12;MASSA FALIDA DE GOLDEN PLUS ADMINISTRAÇÃO E CONVÊNIO LTDA.;GOLDEN PLUS;Medicina de Grupo;05/01/1999;25/03/2004;Decretação de Falência por outros órgãos
319694;5,96496E+13;MASSA FALIDA DE GUARUAMO ASSISTÊNCIA MÉDICA HOSPITALAR S/C LTDA.;GUARUAMO;Medicina de Grupo;19/01/1999;29/03/2007;Liquidação Extrajudicial
402362;3,01755E+12;MASSA FALIDA DE HEALTH ASSISTÊNCIA MÉDICA E HOSPITALAR S/C LTDA.;HEALTH SAÚDE;Medicina de Grupo;22/03/1999;10/06/2013;Liquidação Extrajudicial
411744;3,88359E+12;MASSA FALIDA DE INTERHOSPITAIS OPERADORA DE PLANOS DE SAUDE LTDA.;IH SAÚDE;Medicina de Grupo;21/07/2000;03/02/2010;Liquidação Extrajudicial
401340;2,996E+12;MASSA FALIDA DE INVESTIGAR SISTEMA DE SAÚDE LTDA.;SAMP - FRANQUIA;Medicina de Grupo;03/03/1999;29/09/2006;Liquidação Extrajudicial
404535;2,94417E+12;MASSA FALIDA DE ISOMEDIC ADMINISTRADORA DE PLANOS DE SAÚDE LTDA. ;SAUDE 24 HORAS;Medicina de Grupo;26/05/1999;18/03/2010;Liquidação Extrajudicial
320889;1,56014E+12;MASSA FALIDA DE ITALICA SAÚDE LTDA;ITALICA SAUDE;Medicina de Grupo;28/12/1998;10/09/2013;Liquidação Extrajudicial
404918;2,79697E+13;MASSA FALIDA DE MAAS - CORRETORA DE PLANOS DE SAÚDE;MAAS - CORRETORA;Medicina de Grupo;10/06/1999;24/03/2011;Liquidação Extrajudicial
341550;5,63362E+13;MASSA FALIDA DE MAM MONTREAL ASSISTÊNCIA MÉDICA S/C LTDA;MAM MONTREAL ASSISTENCIA MEDICA S/C LTDA;Medicina de Grupo;21/12/1998;08/11/2011;Liquidação Extrajudicial
358037;6,2222E+11;MASSA FALIDA DE MASTER ADMINISTRAÇÃO DE PLANOS DE SAÚDE LTDA.;LINK SAÚDE;Medicina de Grupo;21/12/1998;16/02/2009;Liquidação Extrajudicial
