CD_OPERADO;CNPJ;RAZAO_SOCIAL;Nome_Fantasia;MODALIDADE;DATA_REGISTRO_ANS;DATA_DESCREDENCIAMENTO;MOTIVO_DESCREDENCIAMENTO
343056;5,32E+11;UNIODONTO DE JACAREÍ - COOPERATIVA ODONTOLÓGICA DE JACAREÍ;UNIODONTO DE JACAREÍ;Cooperativa odontológica;18/12/1998;;
309257;2,09E+12;UNIODONTO DE JALES - COOPERATIVA ODONTOLÓGICA;;Cooperativa odontológica;17/12/1998;;
361569;1,29E+13;UNIODONTO DE JOÃO PESSOA COOPERATIVA ODONTOLÓGICA;UNIODONTO JOAO PESSOA;Cooperativa odontológica;17/12/1998;;
347795;5,95E+13;UNIODONTO DE JUNDIAÍ COOPERATIVA ODONTOLÓGICA;UNIODONTO DE JUNDIAÍ;Cooperativa odontológica;16/12/1998;;
369462;6,31E+13;UNIODONTO DE LIMEIRA COOPERATIVA ODONTOLÓGICA;UNIODONTO DE LIMEIRA;Cooperativa odontológica;17/12/1998;;
344681;8,48E+11;UNIODONTO DE LINS COOPERATIVA ODONTOLOGICA;UNIODONTO DE LINS COOPERATIVA ODONTOLÓGICA;Cooperativa odontológica;16/12/1998;;
350770;8,22E+13;UNIODONTO DE LONDRINA COOP. ODONTOLÓGICA;UNIODONTO DE LONDRINA COOP. ODONTOLÓGICA;Cooperativa odontológica;06/01/1999;;
311391;2,30E+13;UNIODONTO DE MANAUS - COOPERATIVA ODONTOLÓGICA LTDA.;UNIODONTO MANAUS;Cooperativa odontológica;22/12/1998;;
343404;3,75E+13;UNIODONTO DE MATO GROSSO COOP TRAB ODONTOLOGICO LTDA;UNIODONTO MATO GROSSO;Cooperativa odontológica;28/12/1998;;
336238;1,59E+12;UNIODONTO DE MONTE ALTO COOPERATIVA ODONTOLOGICA;UNIODONTO DE MONTE ALTO;Cooperativa odontológica;16/12/1998;;
411701;3,30E+12;UNIODONTO DE NOVA IGUAÇU COOPERATIVA ODONTOLÓGICA;;Cooperativa odontológica;18/07/2000;;
331104;2,06E+12;UNIODONTO DE PINDAMONHANGABA COOP ODONTOLOGICA;UNIODONTO PINDAMONHANGABA;Cooperativa odontológica;17/12/1998;;
336017;1,73E+11;UNIODONTO DE PRESIDENTE PRUDENTE COOPERATIVA ODONTOLOGICA;UNIODONTO DE PRESIDENTE PRUDENTE COOPERATIVA ODONTOLÓGICA;Cooperativa odontológica;17/12/1998;;
305740;2,41E+13;UNIODONTO DE RECIFE - COOPERATIVA ODONTOLÓGICA;UNIODONTO DE RECIFE - COOPERATIVA ODONTOLÓGICA;Cooperativa odontológica;18/12/1998;;
403997;2,95E+12;UNIODONTO DE RIO BRANCO ACRE COOPERATIVA ODONTOLÓGICA LTDA.;UNIODONTO - AC;Cooperativa odontológica;28/04/1999;;
349011;9,66E+13;UNIODONTO DE RIO CLARO COOPERATIVA ODONTOLOGICA;UNIODONTO DE RIO CLARO;Cooperativa odontológica;17/12/1998;;
336025;2,74E+12;UNIODONTO DE RONDONIA COOPERATIVA LTDA.;UNIODONTO DE RONDÔNIA;Cooperativa odontológica;29/12/1998;;
310107;1,34E+13;UNIODONTO DE SALVADOR - COOPERATIVA DE TRABALHO ODONTOLÓGICO LTDA.;UNIODONTO SALVADOR;Cooperativa odontológica;04/01/1999;;
378682;1,22E+12;UNIODONTO DE SAO JOSE DO RIO PARDO - COOPERATIVA ODONTOLÓGICA;UNIODONTO SÃO JOSÉ DO RIO PARDO;Cooperativa odontológica;16/12/1998;;
342203;2,34E+12;UNIODONTO DE SC COOPERATIVA ADMINISTRADORA DE CONTRATOS;UNIODONTO ADMINISTRADORA;Cooperativa odontológica;18/12/1998;;
373109;8,27E+11;UNIODONTO DE SERTAOZINHO SP COOPERATIVA ODONTOLOGICA;UNIODONTO DE SERTAOZINHO;Cooperativa odontológica;16/12/1998;;
334243;5,87E+13;UNIODONTO DE SOROCABA COOPERATIVA ODONTOLÓGICA;UNIODONTO SOROCABA;Cooperativa odontológica;16/12/1998;;
313751;7,32E+13;UNIODONTO DE SÃO JOSÉ DOS CAMPOS COOPERATIVA DE TRABALHO ODONTOLÓGICO;UNIODONTO SÃO JOSÉ DOS CAMPOS;Cooperativa odontológica;16/12/1998;;
350290;1,90E+12;UNIODONTO DE TAQUARITINGA COOPERATIVA ODONTOLÓGICA;UNIODONTO DE TAQUARITINGA COOPERATIVA ODONTOLÓGICA;Cooperativa odontológica;16/12/1998;;
359726;2,42E+12;UNIODONTO DE TRÊS RIOS - COOPERATIVA DE TRABALHO ODONTOLÓGICA;UNIODONTO TRÊS RIOS;Cooperativa odontológica;29/12/1998;;
350630;1,42E+12;UNIODONTO DE VOTUPORANGA COOPERATIVA ODONTOLOGICA;UNIODONTO DE VOTUPORANGA COOPERATIVA ODONTOLOGICA;Cooperativa odontológica;16/12/1998;;
314315;4,46E+13;UNIODONTO DO BRASIL CENTRAL NACIONAL DAS COOPERATIVAS ODONTÓLOGICAS;UNIODONTO DO BRASIL;Cooperativa odontológica;17/12/1998;;
318230;2,90E+13;UNIODONTO DO RIO DE JANEIRO COOPERATIVA ODONTOLÓGICA LTDA;UNIODONTO-RJ;Cooperativa odontológica;18/12/1998;;
358339;3,73E+13;UNIODONTO DO SUL GOIANO COOPERATIVA ODONTOLOGICA;UNIODONTO DO SUL GOIANO;Cooperativa odontológica;17/12/1998;;
313807;2,00E+11;UNIODONTO DOURADOS - COOPERATIVA ODONTOLÓGICA;;Cooperativa odontológica;12/01/1999;;
341894;1,20E+11;UNIODONTO FRONTEIRA OESTE/RS COOPERATIVA ODONTOLÓGICA LTDA.;UNIODONTO FRONTEIRA OESTE/RS;Cooperativa odontológica;17/12/1998;;
358436;8,92E+11;UNIODONTO GOIANIA COOPERATIVA DE CIRURGIÕES DENTISTAS;UNIODONTO GOIANIA;Cooperativa odontológica;17/12/1998;;
317772;8,68E+13;UNIODONTO ITAPERUNA/RJ COOPERATIVA DE TRABALHO ODONTOLOGICO;UNIODONTO ITAPERUNA/RJ COOP TRAB ODONTOLOGICO;Cooperativa odontológica;29/12/1998;;
401919;2,02E+12;UNIODONTO LEOPOLDINA - COOPERATIVA ODONTOLÓGICA;;Cooperativa odontológica;11/03/1999;;
300195;7,25E+13;UNIODONTO MACAÉ - COOPERATIVA ODONTOLÓGICA;UNIODONTO MACAE;Cooperativa odontológica;18/12/1998;;
321125;2,42E+13;UNIODONTO MACEIÓ COOPERATIVA ODONTOLÓGICA;UNIODONTO MACEIO;Cooperativa odontológica;22/12/1998;;
381144;1,37E+12;UNIODONTO MARINGA COOPERATIVA ODONTOLOGICA;UNIODONTO DE MARINGA;Cooperativa odontológica;16/12/1998;;
382337;1,07E+12;UNIODONTO METROPOLITANA COOPERATIVA ODONTOLÓGICA.;UNIODONTO DUQUE DE CAXIAS;Cooperativa odontológica;29/12/1998;;
303291;2,31E+12;UNIODONTO MOSSORÓ - COOPERATIVA DOS CIRURGIÕES DENTISTAS DE MOSSORÓ E REGIÃO OESTE;UNIODONTO MOSSORÓ;Cooperativa odontológica;24/12/1998;;
419729;2,77E+12;UNIODONTO PASSOS - COOPERATIVA ODONTOLÓGICA;UNIODONTO PASSOS;Cooperativa odontológica;24/03/2015;;
361593;9,64E+13;UNIODONTO PAULISTA-FEDERAÇÃO DAS COOPERATIVAS ODONTOLÓGICAS DO ESTADO DE SÃO PAULO;UNIODONTO PAULISTA;Cooperativa odontológica;18/12/1998;;
402109;2,77E+12;UNIODONTO PAULO AFONSO COOPERATIVA DE TRABALHO ODONTOLÓGICO LTDA.;UNIODONTO DE PAULO AFONSO;Cooperativa odontológica;15/03/1999;;
346004;5,22E+13;UNIODONTO PIRACICABA - COOPERATIVA ODONTOLÓGICA;UNIODONTO DE PIRACICABA;Cooperativa odontológica;16/12/1998;;
378941;2,26E+12;UNIODONTO PIRASSUNUNGA - COOPERATIVA ODONTOLÓGICA;UNIODONTO DE PIRASSUNUNGA;Cooperativa odontológica;16/12/1998;;
315818;8,26E+13;UNIODONTO PONTA GROSSA COOPERATIVA ODONTOLÓGICA;UNIODONTO PONTA GROSSA;Cooperativa odontológica;16/12/1998;;
366439;8,89E+13;UNIODONTO PORTO ALEGRE COOPERATIVA ODONTOLOGICA LTDA;UNIODONTO PORTO ALEGRE COOPERATIVA ODONTOLOGICA LTDA;Cooperativa odontológica;17/12/1998;;
344451;2,62E+13;UNIODONTO REGIONAL COOPERATIVA ODONTOLOGICA;UNIODONTO UBERLÂNDIA;Cooperativa odontológica;17/12/1998;;
406121;3,15E+12;UNIODONTO RESENDE - COOPERATIVA ODONTOLOGICA;UNIODONTO RESENDE COOPERATIVA ODONTOLOGICA;Cooperativa odontológica;07/07/1999;;
367966;2,66E+12;UNIODONTO RIO GRANDE-LITORAL COOPERATIVA ODONTOLOGICA LTDA;;Cooperativa odontológica;29/12/1998;;
305421;7,21E+13;UNIODONTO RS FEDERACAO DAS UNIODONTOS DO RGS LTDA;UNIODONTO/RS;Cooperativa odontológica;23/12/1998;;
327441;1,29E+12;UNIODONTO SUDESTE MINEIRO COOPERATIVA DE SAÚDE ODONTOLÓGICA LTDA;UNIODONTO SUDESTE MINEIRO ;Cooperativa odontológica;21/12/1998;;
314871;2,03E+12;UNIODONTO SUDOESTE GOIANO - COOPERATIVA DE TRABALHO ODONTOLOGICO;;Cooperativa odontológica;17/12/1998;;
363171;7,23E+13;UNIODONTO SUL FLUMINENSE COOP DE TRAB ODONTOLOGICO LTDA;UNIDONTO SUL FLUMINENSE;Cooperativa odontológica;16/12/1998;;
335525;5,49E+13;UNIODONTO SÃO CARLOS -  COOPERATIVA ODONTOLÓGICA;UNIODONTO SÃO CARLOS;Cooperativa odontológica;16/12/1998;;
303259;5,32E+13;UNIODONTO SÃO JOSÉ DO RIO PRETO - COOPERATIVA ODONTOLÓGICA;UNIODONTO;Cooperativa odontológica;16/12/1998;;
319350;2,03E+12;UNIODONTO TAUBATÉ COOPERATIVA DE TRABALHO ODONTOLOGICO;UNIODONTO TAUBATE;Cooperativa odontológica;17/12/1998;;
370568;1,73E+13;UNIODONTO UBERABA - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA;UNIODONTO DE UBERABA;Cooperativa odontológica;17/12/1998;;
406295;3,26E+12;UNIODONTO VALE DO SINOS COOPERATIVA ODONTOLÓGICA LTDA;UNIODONTO VALE DO SINOS;Cooperativa odontológica;06/07/1999;;
382655;2,15E+12;UNIODONTO VALE HISTORICO COOPERATIVA ODONTOLOGICA;UNIODONTO VALE HISTORICO COOPERATIVA ODONTOLOGICA;Cooperativa odontológica;16/12/1998;;
416177;4,06E+13;UNIODONTO-NORDESTE, CENTRAL REGIONAL DAS COOP. ODONT. DO NORD. DO BRASIL;UNIODONTO-NORDESTE;Cooperativa odontológica;29/06/2007;;
345318;8,24E+12;UNIODONTO/RN - COOPERATIVA ODONTOLOGICA DO RIO GRANDE DO NORTE;UNIODONTO/RN;Cooperativa odontológica;17/12/1998;;
422819;4,15E+13;UNION ADMINISTRADORA DE BENEFICIOS EIRELI;;Administradora de Benefícios;11/05/2021;;
420808;2,47E+13;UNION ADMINISTRADORA DE BENEFÍCIOS EM SAÚDE LTDA - EPP;UNION BENEFÍCIOS;Administradora de Benefícios;21/06/2017;;
421456;3,07E+13;UNION LIFE ADMINISTRADORA DE BENEFÍCIOS LTDA ;UNION LIFE  ;Administradora de Benefícios;09/10/2018;;
421278;2,90E+13;UNIPACTUM ADMINISTRADORA DE BENEFÍCIOS LTDA.;;Administradora de Benefícios;08/05/2018;;
423114;4,37E+13;UNITY ADMINISTRADORA DE BENEFÍCIOS LTDA;UNITY ADMINISTRADORA DE BENEFÍCIOS LTDA;Administradora de Benefícios;03/12/2021;;
413348;6,74E+13;UNIVERSAL PLANO ODONTOLOGICO LTDA;;Odontologia de Grupo;16/03/2001;;
418137;1,11E+13;UNIX SAÚDE S.A;UNIX;Medicina de Grupo;13/07/2011;;
422118;3,56E+13;UNIÃO ADMINISTRADORA DE BENEFÍCIOS LTDA;;Administradora de Benefícios;12/03/2020;;
414581;4,75E+12;UNIÃO MÉDICA PLANOS DE SAÚDE S/A;UNIÃO MÉDICA;Medicina de Grupo;08/04/2003;;
423131;4,41E+13;UNIÃO SAUDE ADMINISTRADORA DE PLANOS DE SAUDE LTDA;;Administradora de Benefícios;04/01/2022;;
418838;1,71E+13;UNNIMAX ADMINISTRADORA DE BENEFÍCIOS LTDA;UNNIMAX ADMINISTRADORA DE BENEFÍCIOS;Administradora de Benefícios;18/04/2013;;
422126;3,48E+13;UP HEALTH ADMINISTRADORA DE BENEFÍCIOS S/A;;Administradora de Benefícios;28/01/2020;;
422223;2,78E+13;UP SOLUÇÕES EM SAÚDE LTDA ;UP SOLUÇÕES EM SAÚDE  ;Administradora de Benefícios;02/10/2020;;
419061;1,64E+13;USODONTO PLANOS DE SAÚDE LTDA;USODONTO;Odontologia de Grupo;03/10/2013;;
345695;3,36E+13;VALE S/A;VALE ;Autogestão;24/12/1998;;
417301;1,13E+13;VALEM ADMINISTRADORA DE BENEFÍCIOS LTDA;VALEM;Administradora de Benefícios;09/06/2010;;
417581;1,21E+13;VALLOR ADMINISTRADORA DE BENEFÍCIOS EIRELI;VALLOR BENEFÍCIOS;Administradora de Benefícios;21/09/2010;;
420018;2,35E+13;VECTORIAL ADMINISTRADORA DE BENEFÍCIOS LTDA;;Administradora de Benefícios;11/01/2016;;
422240;3,02E+13;VIDA & SAUDE ADMINISTRADORA DE PLANOS DE SAUDE EIRELI;;Administradora de Benefícios;14/07/2020;;
422835;4,12E+13;VIDA TOP MAIS SAÚDE OPERADORA DE PLANOS DE SAÚDE LTDA.;VIDA TOP + SAÚDE;Medicina de Grupo;09/07/2021;;
416789;9,16E+12;VIDAMAX ADMINISTRADORA DE BENEFÍCIOS LTDA;;Administradora de Benefícios;27/11/2008;;
344443;8,65E+11;VIDAPLAN SAÚDE LTDA. - EPP;VIDAPLAN SAUDE;Medicina de Grupo;18/12/1998;;
419915;2,04E+13;VIEIRA ASSISTÊNCIA ODONTOLÓGICA LTDA;SORRIR ODONTO;Odontologia de Grupo;23/09/2015;;
405582;2,33E+12;VIP ASSISTENCIA ODONTOLOGICA LTDA.;VIP ODONTO;Odontologia de Grupo;01/07/1999;;
403911;1,52E+12;VISION MED ASSISTÊNCIA MÉDICA LTDA;;Medicina de Grupo;28/04/1999;;
414905;1,65E+12;VITA ASSISTÊNCIA A SAÚDE LTDA.;SABIN SINAI;Medicina de Grupo;13/07/2004;;
419842;2,23E+13;VITAL ADMINISTRADORA DE BENEFÍCIOS LTDA;VITAL;Administradora de Benefícios;29/07/2015;;
421898;3,37E+13;VITORIA ADMINISTRADORA DE BENEFÍCIOS LTDA;;Administradora de Benefícios;26/09/2019;;
422592;2,96E+13;VITTA SAUDE ADMINISTRADORA DE BENEFICIOS LTDA.;VITTA SAUDE ADMINISTRADORA DE BENEFICIOS;Administradora de Benefícios;09/02/2021;;
421995;3,15E+13;VIVA PLANOS DE SAUDE LTDA;BLUEMED;Medicina de Grupo;22/05/2020;;
361461;3,79E+13;VIVACOM PLANOS DE SAÚDE;VIVACOM;Autogestão;29/12/1998;;
421758;3,22E+13;VIX MED ADMINISTRADORA DE BENEFÍCIOS LTDA;VIX MED ADMINISTRADORA;Administradora de Benefícios;08/04/2019;;
417122;7,98E+12;VOCÊ CLUBE DE BENEFÍCIOS SOCIAIS, SAÚDE E ODONTOLÓGICO LTDA;VOCÊ CLUBE DE BENEFÍCIOS;Administradora de Benefícios;25/11/2009;;
422487;3,73E+13;VOCÊ TOTAL PLANOS DE SAÚDE LIMITADA;VOCÊ TOTAL;Medicina de Grupo;10/12/2020;;
414247;4,40E+13;VOLVO DO BRASIL VEÍCULOS LTDA.;VOLVO;Autogestão;18/09/2001;;
421049;2,71E+13;W. DENTAL PLANOS ODONTOLÓGICOS S.A;W. DENTAL  ;Odontologia de Grupo;29/09/2017;;
419231;1,91E+13;WIN - ADMINISTRADORA DE BENEFÍCIOS LTDA;WIN SAÚDE;Administradora de Benefícios;08/01/2014;;
351628;1,13E+12;WM ADMINISTRAÇÃO DE PLANOS ODONTOLÓGICOS LTDA.;SHARING PLANOS ODONTOLÓGICOS;Odontologia de Grupo;06/01/1999;;
421936;3,33E+13;WRE BENEFÍCIOS EM SAÚDE  LTDA;;Administradora de Benefícios;12/03/2020;;
422568;3,93E+13;X6 ADMINISTRADORA DE BENEFICIOS LTDA;;Administradora de Benefícios;16/01/2021;;
422380;3,74E+13;YOU ASSISTÊNCIA MÉDICA LTDA.;YOU SAÚDE;Medicina de Grupo;03/09/2020;;
423092;4,32E+13;YOU ODONTO LTDA.;YOU ODONTO ;Odontologia de Grupo;03/12/2021;;
419354;1,49E+13;ZURICH SANTANDER BRASIL ODONTO LTDA.;;Odontologia de Grupo;05/05/2014;;
400882;2,81E+12;ÁPICE ODONTO ASSISTÊNCIA ODONTOLÓGICA LTDA;ÁPICE-ODONTO ASSISTÊNCIA ODONTOLÓGICA LTDA.;Odontologia de Grupo;19/02/1999;;
407534;2,80E+13;ÔNIX OPERADORA DE PLANOS DE SAÚDE LTDA;ÔNIX OPERADORA DE PLANOS DE SAÚDE LTDA;Medicina de Grupo;23/08/1999;;
421944;3,34E+13;ÚNICA ASSISTENCIA MEDICA LTDA ;;Medicina de Grupo;03/12/2019;;
